model,J2,L,rank,x,pi,n_low_energy_eigenpairs,P2,KF,retained_mass,unresolved_mass,D_TV_ranked,source_checkpoint,source_sha256
NNN-TFIM,0.20000000000000001,20,29,1.270124792691956e-05,2.0635434084196402e-06,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,30,1.1400033107077065e-05,1.8521379402425337e-06,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,31,1.1055929662521554e-05,1.7962322214570545e-06,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,32,1.0957270519691819e-05,1.7802032906749743e-06,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,33,1.0569293986042907e-05,1.7171696090053272e-06,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,34,7.4996937513061663e-06,1.2184585085433563e-06,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,35,7.4560934891291328e-06,1.2113748712394896e-06,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,36,6.8052702157495699e-06,1.1056370662965537e-06,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,37,6.4134235277640811e-06,1.0419746092879193e-06,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,38,4.7389339903385196e-06,7.699240306909385e-07,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,39,3.7048277545918928e-06,6.0191509813102269e-07,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,40,3.2116988475727813e-06,5.2179754500273996e-07,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,41,2.6175756711322241e-06,4.2527167828575249e-07,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,42,2.6151739744865885e-06,4.2488147999101478e-07,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,43,2.4250852955037424e-06,3.9399819649106166e-07,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,44,2.3130541936761043e-06,3.7579675336952103e-07,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,45,1.8429567743398636e-06,2.9942107465133911e-07,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,46,1.7747100004586582e-06,2.8833317358848478e-07,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,47,1.7586062292673664e-06,2.8571682981788118e-07,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,48,1.0751147738777301e-06,1.746714982413564e-07,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,49,6.8484185471965008e-07,1.1126472794231637e-07,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,50,6.345945674598829e-07,1.0310116330579737e-07,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,51,5.5005686512345881e-07,8.9366511449302335e-08,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,52,4.4920394917005516e-07,7.2981163243126493e-08,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,53,2.4497804838813535e-07,3.9801036864056316e-08,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,54,1.8323621523905483e-07,2.976997900646591e-08,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,55,6.6040504584030517e-08,1.0729453413333584e-08,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,56,5.5881101543659473e-08,9.0788778716182426e-09,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,57,4.1645770035339195e-08,6.7660953269673641e-09,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,58,3.2270397109732266e-08,5.2428994084695937e-09,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,59,2.2984520965203519e-08,3.7342438322855298e-09,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,60,1.926468821360508e-08,3.1298909057738341e-09,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,61,6.6481209221683063e-09,1.0801053712400295e-09,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,62,3.3276307880305947e-09,5.4063274867197814e-10,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,63,1.4408598345163895e-11,2.3409328209956605e-12,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,64,1.2214728774946979e-11,1.984499727444394e-12,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,65,1.7360608404657029e-24,2.8205393080830218e-25,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,66,1.8496242228646935e-25,3.0050432013505484e-26,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,67,5.4707541300998554e-26,8.8882121577403448e-27,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,68,3.7125581357767101e-26,6.0317103591211992e-27,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,69,1.7029804382495325e-26,2.7667943167767979e-27,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,70,1.9074182907046355e-27,3.0989399337213135e-28,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,71,1.3378740459531093e-27,2.1736141083987341e-28,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,72,5.5129763149156038e-28,8.9568095992413105e-29,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,73,2.7833099617495536e-28,4.5219815865368916e-29,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,74,1.9584301064987361e-28,3.1818176925361221e-29,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,75,1.558591095130327e-28,2.5322081729946716e-29,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,76,1.433250074750335e-28,2.328569414112139e-29,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,77,1.2932423995245108e-28,2.1011020683814292e-29,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,78,4.7531471337375601e-29,7.722332083829865e-30,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,79,3.6808920790828385e-29,5.9802632234245659e-30,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,80,3.1253700915855923e-29,5.0777190465626131e-30,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,81,3.0994126878114786e-29,5.0355466318786726e-30,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,82,1.877323308841684e-29,3.0500452882446433e-30,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,83,8.9656346225074026e-30,1.4566266507058971e-30,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,84,7.9167771757984506e-30,1.2862211218176002e-30,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
